,text,category
1559,Hacer movimientos ninjas cuando se te va a caer el celular :D,0
1560,"Quiero decirle a mi media naranja que no se preocupe, nadie me ha exprimido aún.",1
1561,-Estoy orgullosa de mí misma - ¿Por que? -Terminé un rompecabezas en 6 meses y la caja dice de 2 a 4 años,1
1562,Yo también conozco gente que encuentra el amor de su vida cada 2 meses,1
1563,A veces las cosas llegan cuando las dejas de buscar. ¿Quién le explica eso a mis llaves?,0
1564,"Hoy tengo ganas de matar a una perra, CELOSjuro.",0
1565,"Estudio absolutamente todos los días, menos los días que terminan en S o en O",1
1566,"—¿Qué va a tomar?
—Lo de siempre. 
—¿Malas decisiones?
—Con hielo, por favor.",1
1567,"¿Qué tiene 4 patas, es verde y si te cae desde un árbol te mata? Una mesa de billar. ",1
1568,-Tu no tienes pelos en la lengua! -Nomás porque tu no quieres... ,0
1569,H2O + CO + CO = Agua de coco. No entiendo porque me fue mal en la prueba de química :(,1
1570,Mi primera Foto antes de nacer: ~• ~•　 ~•　　~•　~•　~• 　~☺ ~• ~•　 ~• ~• ~•... El que va riéndose soy yo!,1
1571,"Está Drácula c/una monja: -Te voy a violar. La Monja toma su crucifijo: -Atrás, Atrás! -Por donde tu quieras mamacita! by @Criztihan",1
1572,"—Hola, me llamo Octubre ¿Y tú?  —Julio.  —JAJAJAJAJAJAJAJAJÁ, ¡NO MAMES, COMO EL MES DEL AÑO!",1
1573,"Mi profesora siempre decía: ""ese grupito de allá atrás se me separa""",0
1574,"Policía: -Iba Ud en sentido contrario, ¿no vió la flecha? Borracho: -Pues ni siquera, hic!... vi a los indios, hic! by @ClauJaz01",1
1575,Entre mil idiomas; tu lengua y la mía se entienden bien.,0
1576,Si pudimos enviar a un hombre a la luna… ¿por qué no enviarlos a todos?   ,1
1577,"Si lo bueno tarda en llegar, entonces lo mío debe ser demasiado bueno.",0
1578,"Si te sorprenden durmiendo en la escuela o en el trabajo, levanta la cabeza lentamente y di: ""no nos dejes caer en tentación, amén.""",1
1579,"Típico: — Mamá estoy aburrido — Ten, ponte a barrer.",1
1580,"-Ayer me robaron - ¿QUIÉN? -No sé, no tuvimos tiempo de presentarnos...",1
1581,"El amor puede ser ciego, pero los vecinos se dan cuenta.  ",1
1582,"Usar el ""jajaja"" como comodín cuando no sabes que rayos contestar.",1
1583,"Típico: *En un examen* —¡Pssss! —.. —¡Psss! —¿Qué? —Dime la 9 —No me la sé —Pero has puesto 6 líneas, cabrón.. —Si, pero es inventado.",0
1584, - Apenas es Lunes... y ya extraño el Fin de Semana!!!,1
1585,"-Hijo, hablé con la cigüeña para q te trajera un hermanito -No jodas papá. Con tantas mujeres ¡te acostaste con una cigüeña!",1
1586,"Ir caminando por la calle, que te saluden desde un auto y devolver el saludo sin tener idea de quien es",0
1587,"-Compadre, dicen que el semen y el cloro saben a lo mismo ¿Usted que opina? -No lo sé compadre, nunca he probado cloro. by @Rey_Aztk",1
1588," El ""NO"" de una mujer, viene del latín, ""Ruégame más ¡CABRÓN!""",0
1589,"No es flojera, es ""paz interior"".",1
1590,¿Y qué le dijo la P a la R? ¡Qué cosota tan grande tienes! by @KaritoEP ,1
1591,"@TwitsDeMusica yo también, pero deja de mentir, si que te hablo :(",0
1592,"Estoy planeando el asesinato de mi almohada, ya sabe demasiado.",1
1593,"- ¿Cómo estás? -Bien - ¿De dónde venís? -Del hospital, es que a mi hijo le pusieron muletas -Jajajaja que nombre más feo",1
1594,"Con el dinero pasa lo mismo que con el papel higiénico, cuando se necesita, se necesita... urgentemente.  ",1
1595,-Me gustan las chicas que me dan helado... ¡el lado de atrás! ,1
1596,"—Oye, eres perfecta.   —¿Por qué?  —Te gusta el fútbol, los videojuegos, la cerveza, comes más que yo...   —Gracias, ¿Quieres ver mi pene?",1
1597,"*En mi graduación*: Quiero agradecer a mis padres, hermanos y especialmente a Google y Wikipedia :)",0
1598,Apagar la alarma y demostrarle al tiempo quien manda.,0
1599,"-Hija, ordena tu cuarto, vienen visitas -Ah, NO SABIA QUE LA REUNIÓN ERA EN MI CUARTO",1
1600,"Todo en exceso es malo, menos las vacaciones.",1
1601,No todos los tweets tienen un por qué o un por quién. De nada.,0
1602,Las excusas de mis hijos van a tener que estar muy cabronas para que yo me las crea.,0
1603,Si las mujeres gobernaran no habría III Guerra Mundial  sólo grupitos de paises hablando mal de otros y sonriendose entre sí.,1
1604,"Si me rasuro nomás una pierna, puedo frotarla con mi otra pierna, y así hago de cuenta como que duermo contigo. ",0
1605,"-Hola, me llamo Drácula ¿y tu? -Yo me llamo Edward... -¡No jodas! ¿Como el vampiro? by @kilemc ",1
1606,La vida sin música no es vida.,0
1607,RT @ceramicascaribe: En  queremos saber... ¿Cuál es tu color favorito?,0
1608,"-Papá, ya tengo NOVIA! Ese es mi HIJOO, igualito a su padre! -Papá, ya tengo NOVIO! Mira hija, primero concentrate en tus estudios. Ok?",1
1609," Jessy y laura, Seria hombre muerto.",0
1610,Menos mal que nadie escucha lo que pienso.,0
1611,"—A ella le gusta la gasolina. —Oye, ¿no puedes cantar algo más educativo? —A ella le gusta la mezcla de hidrocarburos derivados de petróleo.",1
1612,Dos formas para no odiar una canción: -No la pongas de despertador. -No la dediques.,1
1613,"-Alumno, ¿por qué llega tarde a clase? - ¡Agradezca que vine a la escuela!",1
1614,"-Mi amor, vamos para lo oscurito ;) - ¡No! -Dale, quiero mostrarte algo -Ok, ¿Qué es? -Mira, es mi nuevo Nokia con lamparita :D",1
1615,"-Te voy a matar - ¡No por favor, compasión! Compasión -Esta bien, ¡OOOHHH! TEEEEEE VOOOOOY AAAAA MAAATAAAAARRRRR...",1
1616,"-Mamá, me vas a llevar a cortar el pelo? -Por qué preguntas eso, Jaimito? -Porque anoche el vecino te decía: Tu chiquito sí está peluo!",1
1617,"-Hola, soy marinero y escritor - ¿Si? Que bueno -Si. Navego por Internet y escribo en Twitter.",0
1618,Yo también dejé de correr cuando el profesor de educación física volteaba.,0
1619,"-Se te cayó un papel -Ayyy, que tierno - ¿Tierno? Soy de Greenpeace y estás contaminando el medio ambiente. Levántalo, asesina de ballenas.",1
1620,RT @PitufoFilosofon: Estudios señalan que el rock y la música clásica abren la mente. El mismo estudio señala que el Reggaeton abre las  ...,0
1621,"—¿A donde vamos? —Donde lo dicte tu corazón. —Señor, sea más serio o se baja del taxi.",1
1622,Típico: Estudiar acostado y quedarse dormido a los 10 minutos.,0
1623,"–Ya llegue mamá –Es muy tarde, ¿Dónde andabas? –En la casa de Noe - ¿Cuál Noe? –Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOOO!",1
1624,"La delgada linea que separa un ""Te deseo Buenos Días"" de un ""Te deseo, Buenos Días""",0
1625,"-Doctor, ¿cree que después de la operación pueda tocar la guitarra? -Si, no hay ningún problema -Ah, que bueno, ¡porque antes no sabía!",1
1626,-Perdí 500 calorías en 2 segundos - ¿Y como lo hiciste? -Se me cayó mi hamburguesa.,1
1627,"Al mal tiempo, buena música",0
1628,"-Mamá, me compre un reloj - ¿Qué marca? -La hora jajaja -Hijo, yo compre un cinturón - ¿Qué marca? -Tu espalda -NO MAMÁ, ¡CON EL CINTO NOOO!",1
1629,"-Veo en su currículum que tiene nociones de Inglés -Si, señor - ¿Como es mesa? -Table -Hágame una frase con table -Soy contable -Contratado",1
1630,"-Mis vecinos están siempre fuera de casa, tomando el sol o jugando futbol. -Pobres, seguro no tienen Internet.",1
1631,"Pregunta Jaimito: — Maestra, si ""Car"" es carro y ""Men"" es hombre... entonces ¿""Carmen"" es una Transformer? ",1
1632,"El físico atrae, pero que te escriban todas las mañanas para darte los buenos días... Enamora ♥",0
1633,Vagina llena... con razón contenta.   ,1
1634,"-Disculpe, ¿tiene pastillas para la baja autoestima? -Sí, tome -No, no me las merezco.",1
1635,"La vida es un reto; vívela, siente, ama, ríe, llora, juega, gana, pierde, tropieza, pero siempre levántate y sigue.",0
1636,- ¿Estas celosa? -No - ¿Estas celosa? -Te dije que no - ¿Me das un beso? -Que te lo de tu amiguita...,0
1637,"Hablar contigo me alegra el día, la noche, la vida.",0
1638,"¿Cual es el colmo de un ciego? Llamarse Casimiro, vivir en el noveno B, de la calle Buena Vista y vender tuberías! ",1
1639,Estoy cansada de coser botones! (La madre de Superman)    ,1
1640,Molestar a alguien solo porque te gusta ver como se enoja.,0
1641,"—¿Tienes licencia? —Bueno, pasé toda la saga de Need For Speed, Gran Turismo, Midnight Club y Mario Kart, ¿eso cuenta? —No. ¡Fuera de aquí!!",1
1642,- ¿Tenes Wi-Fi? -Si - ¿Cuál es la clave? -Tener dinero y pagarlo,1
1643,"-Hola preciosa, ¿Como te llamas? -Raúl",1
1644,"- ¿No podes ser mas linda no? -Ayy ♥ que tierno -No, ¿en serio no podes? sos feisima",1
1645,"No soy gordo, mi estomago es 3D.",1
1646,Existen 5 niveles de miedo: 1. El pánico 2. El terror 3. 15 llamadas perdidas de mamá 4. Tenemos que hablar 5. Contraseña incorrecta.,1
1647,"Las piernas son las mejores amigas de una chica, pero las amigas deben separarse para que la chica se divierta ",1
1648,"- ¿Como se dice guardar en ingles? -Save - ¿No sabes? -Si, save - ¿Quién sabe? - ¡Qué save! -Bueno ¿Sabes o no?",1
1649,"Cuando realmente te enamoras, ser fiel no es un sacrificio, es un placer.",0
1650,"Nunca discutan con un Chef, siempre va a tener la sazón.",1
1651,"No me cae mal, solo me molesta que respire...",1
1652,"RT @DrogoAdicto: - ¿Qué le dijo el lápiz a la lámpara?
- Apagá la luz, que estoy con una mina.",1
1653,—¿Nivel de inglés? —Alto. —Traduzca deporte. —Sport. —Úselo en una frase. —Y sport ti que late mi corazón. —Contratado señor Juanes.,1
1654,RT @iPENSAMIENT0: No grites muy fuerte acerca de tu felicidad. La envidia tiene sueño ligero.,0
1655,En q se parecen 1 sopa y una mujer en la preparación sexual? Hasta que no le metes el dedo no sabes si está caliente.,1
1656,"— Maestra, ¿ayer va con H?
— No.
— ¿Y hoy?
— Sí.
— Mierda, como cambian las cosas de un día para otro.",1
1657,"Dos huevos hirviendo: Uno: Mira el tajo que tengo! El Otro: Espera, todavía no estoy duro!",1
1658,"Tantas personas en el mundo y yo sólo espero ese mensaje de ""Que tengas un lindo día, mi amor"" de tu parte.",0
1659,Necesito otra semana santa.,0
1660,"Típico: Primer día de clases: 30 lápices, 20 bolígrafos y 10 cuadernos. A mediados de marzo: 1 lápiz que he encontrado en el suelo.",1
1661,"Ley de vida : Si no lo recuerdo, no lo hice.",0
1662,Hace muchos tweets que no me indirectas.,0
1663,-Me compré este aparato para oír mejor - ¿Y cuanto te costo abuela? -Anoche como a las nueve y media,1
1664,Típico: Mirar a tu mejor amigo y reír porque sabes lo que está pensando.,1
1665,-El secreto de mi belleza es que la disimulo bien - ¿Que belleza? -Exacto,1
1666,Enlace permanente de imagen incrustada,0
1667,"Si un hombre dice que eres fea, eres bonita; si una mujer dice que eres fea, es envidia; si un niño dice que eres fea, eres fea",1
1668,¿Sabías que también nos puedes seguir en Google +? Aquí: https://t.co/rfSK5qRum6,0
1669,"No soy vago ni flojo, estoy en modo ""ahorro de energía"".",0
1670,Ojala y estudiar es tan fácil como aprenderse una canción.,0
1671,Preguntar al profesor durante un examen hasta que se le escape una respuesta.,0
1672,Sufrir por ti?... JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA ni que fueses el internet cuando se va.,1
1673,"-Maaaa, ¿Dónde esta mi remera? –En tu ropero –Ya me fije y no esta, veni y fíjate - ¿Y esto que es? –Te juro que no estaba ahí",0
1674,"—Papá, ¿en la casa hay fantasmas?
—No hijo
—La sirvienta dice que sí.
—Pues vamonos de la casa
—¿Por qué papá?
—Porque no tenemos sirvienta.",1
1675,"El casado llega a casa, se va a la cama dice ""siempre lo mismo"" y abre el Frigorífico...",0
1676,"-Mamá, ¿estás orgullosa de mi? - Ya te he dicho que en la calle no me llames mamá...",1
1677,"-Hija, ¿ves ese Samsung Galaxy S4 negro? -Sí, ¡está muy bueno mamá! -Bueno, te voy a comprar un Nokia con lamparita del mismo color - :(",1
1678,"-Padre, soy lesbiana, y también mi máma, hermanas y tías! -¿Y en tu familia a alguien le gustan los hombres? -Sí, a mi papá ",1
1679, Para Justin Bieber.,0
1680,"-Señorita, ¿me vende un condón? -Señor, cuide su lengua! -Tiene razón, deme dos... ",1
1681,"Pareja perfecta es la que vuelve a intentarlo, y lucha por estar juntos pase lo que pase.",0
1682,Típico: CONTRASEÑA INCORRECTA! MIERDA!! me hackearon!,1
1683,"RT si eres ese 99,99999% de estudiantes que odian los Lunes y aman los Viernes.""",0
1684,RT si conoces a una persona que come mucho y no engorda,0
1685,"Típico, tienes dos problemas con tu ropa: nunca tienes que ponerte y nunca tienes suficiente espacio para guardarla.",1
1686,-Mi billetera es como una cebolla - ¿Por qué? -Porque cuando la abro me hace llorar,1
1687,- ¿Tan bonita y sin novio? - ¿Tan feo y buscando quien lo quiera?,1
1688,"Todos los hombres tienen una mujer en el pensamiento... los casados, además de esa, tienen otra en casa! ",1
1689,"—Hola, ¿salimos? —No puedo —¿Qué tenes? —Buen gusto.",1
1690,RT @ceramicascaribe: ¡Dale emoción a tu día a día! Decora tu casa con algunos accesorios llamativos y poco comunes que sean divertidos a la…,0
1691,"—Mamá, mi novia me mandó a la mierda. :( —Ponte suéter o no vas.",1
1692,Anuncio en el periódico: “Hombre invisible busca mujer transparente para hacer cosas nunca antes vistas.,1
1693,Hace calor: - ¡ASCO DE CALOR! Hace frío: -¡QUE VENGA EL CALOR! Llueve: - ¡QUE DEJE DE LLOVER! No llueve - ¡A VER SI LLUEVE! Así somos.,1
1694,"Nunca falta el amigo que dice ""bueno, los dejo solos""",0
1695,"Estudiar, no entender nada, resignarse, ir a la cocina y comer",0
1696, su saldo no es suficiente para realizar esta llamada...,0
1697,"El ""NO"" de las mujeres proviene del latín ""ruégame un poquito más"".",0
1698,"Voy a estudiar, Oh una mosca.
Voy a estudiar, Tengo un WhatsApp.
Voy a estudiar, Primero me baño.
Voy a estudiar, pff ya es tarde, mañana",1
1699,"@SrWonka_ ¿Así es tu cara? ¿O te bautizaron con agua hirviendo?""",1
1700," Besar disminuye el estrés, baja la presión arterial y mejora el semblante de las personas.",0
1701,"-Capitán, ¿puedo desembarcar por la izquierda? -Se dice ""por babor"" -Por babor, Capitán, ¿puedo desembarcar por la izquierda?",1
1702,"TIPICO: Levantarse las 12, y tener el descaro de dormir la siesta.",1
1703,RT @MichelPesquera: Ni de amores se muere ni de recuerdos se vive.,0
1704,"-Cariño, ¿por qué dices a tus amigos que tienes sida, sí tienes cáncer? - porque yo me moriré , pero tú no te los follas.",1
1705,"-I love U -Ayyy ♥ ¿En serio? -Sí, es mi vocal favorita.",0
1706,"No, no me cae mal... me molesta que respire, solo eso.",1
1707,Típico: Copiar la conversación y pasárselo a tu amigo para ver que opina al respecto.,0
1708,Cuanto más conozco a la gente más me gusta usar auriculares.,0
1709,"—Un refresco
—Cola o Pepsi?
—Cola
—Normal o light?
—Normal
—Lata o botella?
—Botella
—Grande o pequeña?
—Vete a la mierda
—Ahora o después?",1
1710,"Era una mujer tan pobre, tan pobre, que en lugar de pezones tenía tostones. by @Rammoncho  ",1
1711,No hay nada más peligroso que una mujer con una información incompleta sacando sus propias conclusiones.,0
1712,Era tan fea que cuando pasaba por una obra los albañiles se ponían a trabajar...,1
1713,"Todo en exceso es malo, excepto la vacaciones, eso no.",0
1714,1er acto: hombre ahoga al tigre Toño 2do: mata al elefante Melvin 3ro: ahorca al conejo Trix... nombre la obra: Asesino cereal ,1
1715,—¿Te gusta? —No — ¡Ahí viene! —¿DONDEEEEEEEEE?,1
1716,Una novia para cargarla de caballito cuando se canse de los tacones.,0
1717,Les iba a contar un chiste sobre el Sodio y el Hidrógeno pero NaH.,1
1718,Mejor fallar intentándolo que quedarse con la duda de qué hubiera pasado.,0
1719,"Si chupa, no maneje. Si maneja, que se la chupe otro.",1
1720,"- ¿Te tropezaste? -No, cada uno camina como quiere",1
1721, El amor,0
1722,"-Doctor, ¿Mi marido tendrá cura? -Si, tendrá cura muy pronto - ¿Seguro? -Si, tendrá cura, ataúd, misa y velatorio",1
1723,"Mi Mamá Dice : ""Yo a tu edad limpiaba, cocinaba, era astronauta, mataba dragones, cuidaba leones y estudiaba"".",1
1724,— Pero dijiste que me amabas. — Estaba borracho. — Pero si duramos dos años! — Yo bebía mucho.,1
1725,—Italianos: ¡MAMMA MIA!  —Franceses: ¡OHH LALAÁ!  —Ingleses: ¡OHH MY GOD!  —Mexicanos: ¡SUPUTAMADRE!,1
1726,Cuando alguien desea algo debe saber que corre riesgos y por eso la vida vale la pena. BUEN DIA,0
1727,Ese momento en el que te comes algo que está demasiado caliente y empiezas a respirar como si fueras un dragón retrasado.,0
1728,"Típico: —Te gusta, no le gustas. —Le gustas, no te gusta. —Se gustan, no se puede.",0
1729,Un nuevo estudio en Francia revela que las personas con tatuajes beben más que aquellas que no los tienen,0
1730,- ¿Sabes que te caería bien? - ¿Qué? -Un rayo,1
