,text,median,category
1517,"—Eres como una hamburguesa"" De McDonald's —Awwww Rica Y Sabrosa —No! solo te ves bien en las Fotos... punctuation noun conjunction determiner noun punctuation adposition noun punctuation noun punctuation noun punctuation adverb pronoun verb adverb adposition determiner noun punctuation",4,1
1518,"—Me gustas. —Ok, cualquier cosa, yo te aviso. punctuation noun verb punctuation punctuation noun punctuation determiner noun punctuation pronoun pronoun noun punctuation",1,1
1519,Tengo el don de que las personas me odien sin conocerme. verb determiner noun adposition conjunction determiner noun pronoun verb adposition verb pronoun punctuation,0,0
1520,Quién fuera pedo pa’ tronar en esas nalgas! pronoun adverb verb noun punctuation verb adposition determiner noun punctuation,2,1
1521,"Gringos: Twitter. ... Latinos: Tuirer. ... Ingleses: Tuitah. ... Padres: Tuister, la pagina esa del pajarito. punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation pronoun verb determiner adposition determiner noun punctuation",4,1
1522,"- ¿El celular o la vida? -La vida, que casi no la uso. punctuation punctuation determiner adjective conjunction determiner noun punctuation punctuation determiner noun punctuation pronoun adverb adverb determiner noun punctuation",2,1
1523,"Mujeres, tardan un minuto en saber si un vestido no les gusta y toda una vida en darse cuenta que andaban con un imbécil que no las merece. noun punctuation verb determiner noun adposition verb conjunction determiner noun adverb pronoun verb conjunction determiner determiner noun adposition verb conjunction verb adposition determiner noun pronoun adverb pronoun verb punctuation",0,0
1524,Un loco en la calle golpea 2 piedras -¿Por qué lo haces? –Para espantar elefantes –Pero aquí no hay –Ves que sí funciona determiner noun adposition determiner noun verb number noun punctuation punctuation adposition pronoun pronoun noun punctuation punctuation noun verb noun punctuation noun adverb adverb verb punctuation noun pronoun pronoun verb,3,1
1525,"Amigos, si alguna vez me agarra la fiebre Bieber, les pido me dejen morir! by @hadacon  noun punctuation conjunction determiner noun pronoun verb determiner noun noun punctuation pronoun verb pronoun verb verb punctuation noun punctuation noun",3,1
1526,Lo bueno de twitter es que a veces alguien escribe justo lo que necesitas leer. determiner adjective adposition noun verb conjunction adposition noun pronoun verb adverb determiner pronoun verb verb punctuation,4,0
1527,"-Hija, ¿cómo te va en la escuela? -Tranquilo papá, que lo importante es tener salud punctuation noun punctuation punctuation pronoun pronoun verb adposition determiner noun punctuation punctuation adjective noun punctuation conjunction determiner adjective verb verb noun",3,1
1528,"- Voy Amarte. - ¿Me lo Prometes? -. Si claro..., soy astronauta! punctuation verb noun punctuation punctuation punctuation pronoun determiner noun punctuation punctuation punctuation conjunction adverb punctuation punctuation verb noun punctuation",3,1
1529,"Era una chica tan fea, que cuando salía de campamento los lobos encendían fuego para que no se les acercara!  verb determiner noun adverb adjective punctuation conjunction conjunction verb adposition noun determiner noun verb noun adposition conjunction adverb pronoun pronoun verb punctuation",2,1
1530,Esas canciones del celular que nunca escuchamos pero no las borramos ''por si acaso'' :) determiner noun adposition determiner adjective pronoun adverb verb conjunction adverb pronoun verb punctuation adverb punctuation punctuation punctuation,0,0
1531,TÍPICO: Ver una cucaracha y gritar como si fuera un asesino en serie. noun punctuation verb determiner noun conjunction verb conjunction conjunction verb determiner noun adposition noun punctuation,3,1
1532,RT @iMoviePhrases: «El amor es el único futuro que Dios nos ha dado» Los Miserables noun punctuation noun punctuation punctuation determiner noun verb determiner adjective noun pronoun noun pronoun verb verb punctuation determiner noun,0,0
1533,"Tu opinión es igual a los anuncios de Youtube, los ignoro en 5 segundos determiner noun verb adjective adposition determiner noun adposition noun punctuation determiner verb adposition number noun",1,0
1534,"—Mesero, la cuenta, por favor. —50. —¿Sin cuenta? Uy, qué detallazo, me voy!! punctuation noun punctuation determiner noun punctuation adverb punctuation punctuation number punctuation punctuation punctuation adposition noun punctuation interjection punctuation determiner noun punctuation pronoun verb punctuation punctuation",4,1
1535,"*En Navidad* — Mamá estoy aburrido — Ten, ponte a pintar la casa. punctuation noun punctuation punctuation noun verb verb punctuation noun punctuation verb pronoun adposition verb determiner noun punctuation",2,0
1536,"-Doctor, no sé qué me pasa que sólo pienso en el futuro - ¿Y desde cuando le ocurre eso? -Desde el jueves que viene... punctuation noun punctuation adverb verb pronoun pronoun verb conjunction adverb verb adposition determiner noun punctuation punctuation conjunction adposition conjunction pronoun verb pronoun punctuation punctuation adposition determiner date pronoun verb punctuation",3,1
1537,"Los hombres son excelentes cocineros. Con 2 huevos, 1 salchicha y un poco de leche, llenan la panza de una mujer por 9 meses determiner noun verb adjective noun punctuation adposition number noun punctuation number noun conjunction determiner pronoun adposition noun punctuation verb determiner noun adposition determiner noun adposition number noun",3,1
1538," saber que la palabra ""boludo"" forma parte de nuestro vocabulario. verb conjunction determiner noun punctuation noun punctuation verb adposition determiner noun punctuation",0,0
1539,Me encanta ver cuando mi teléfono tiene el 100% de batería. Son los mejores 30 segundos de mi día. pronoun verb verb conjunction determiner noun verb determiner number adposition noun punctuation verb determiner adjective number noun adposition determiner noun punctuation,2,1
1540,"-¡¡¡Papá, mira el cielo!!| ¡¡Está lleno de botones de ""Favorito""!! -Estrellas, hijo. Se llaman estrellas. punctuation punctuation punctuation punctuation noun punctuation verb determiner noun punctuation punctuation punctuation punctuation punctuation verb adjective adposition noun adposition punctuation adjective punctuation punctuation punctuation punctuation noun punctuation noun punctuation pronoun verb noun punctuation",4,1
1541,Momento incomodo: Despedirse de alguien e irse luego en la misma dirección. noun noun punctuation verb pronoun adposition pronoun conjunction verb pronoun adverb adposition determiner adjective noun punctuation,0,0
1542,¿Qué pide un vampiro cuando entra en un bar? Un vaso sangúineo.  punctuation pronoun verb determiner noun pronoun verb adposition determiner noun punctuation determiner noun adjective punctuation,3,1
1543, ser humano si nunca te golpeaste el dedo chiquito del pie con un mueble. verb adjective conjunction adverb pronoun verb determiner noun adjective adposition determiner noun adposition determiner noun punctuation,3,0
1544,"Niñas de 7 años publicando en sus estados ""El amor me ha hecho sufrir"" Me pregunto - ¿Quien las a decepcionado? ¿Barney o Los Teletubies?. noun adposition number noun verb adposition determiner noun punctuation determiner noun pronoun verb verb verb punctuation pronoun verb punctuation punctuation pronoun determiner adposition verb punctuation punctuation noun conjunction noun punctuation punctuation",1,1
1545,"10 gatos persiguen 1 ratón, ¿cuantos quieren comérselo? Solo 2! porque 8 de cada 10 gatos prefieren Wiskas!  number noun verb number noun punctuation punctuation pronoun verb verb pronoun pronoun punctuation adverb number punctuation conjunction number noun verb noun punctuation",3,1
1546,"Valora y respeta a tus vecinos, tal vez mañana necesites de su Wi-Fi verb conjunction verb adposition determiner noun punctuation adverb adverb verb adposition determiner noun",0,0
1547,"Típico: *Dos hermanos pelando* ¡Dámelo!  ¡NO! ¡Dámelo! Qué ¡NO! ¡Mamáa!  Toma,Toma llorón ¬¬ noun punctuation punctuation number noun verb punctuation punctuation punctuation verb pronoun pronoun punctuation punctuation punctuation noun punctuation punctuation punctuation verb pronoun pronoun punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation punctuation noun punctuation noun noun punctuation punctuation",0,0
1548,"Se desnudan 2 viejitos: -Ay mi amor, cómo tienes canas allá abajo! -No son canas, son telarañas, viejo inútil!   pronoun verb number noun punctuation punctuation interjection determiner noun punctuation pronoun verb adjective adverb adverb punctuation punctuation adverb verb adjective punctuation verb noun punctuation adjective noun punctuation",3,1
1549,"-Quiero vivir el resto de mis días a tu lado -Ayyy ♥ ¿en serio? -Sí, me voy a casar con tu vecina - :( punctuation verb verb determiner noun adposition determiner noun adposition determiner noun punctuation noun punctuation punctuation adposition adjective punctuation punctuation adverb punctuation pronoun verb adposition verb adposition determiner noun punctuation punctuation punctuation",3,1
1550,Mi problema es que todo lo quiero arreglar comiendo o durmiendo. determiner noun verb conjunction pronoun pronoun verb verb verb conjunction verb punctuation,0,0
1551,"Perdonad este tuit, pero estoy frente a una persona que conozco a la que no quiero saludar y he tenido que sacar el móvil para disimular. verb determiner noun punctuation conjunction verb adposition determiner noun pronoun verb adposition determiner pronoun adverb verb verb conjunction verb verb conjunction verb determiner noun adposition verb punctuation",2,1
1552,"Si no se saludan con insultos, no son amigos conjunction adverb pronoun verb adposition noun punctuation adverb verb noun",2,1
1553,"Callar para no gritar, reír para no llorar, olvidar para no sufrir. verb adposition adverb verb punctuation verb adposition adverb verb punctuation verb adposition adverb verb punctuation",0,0
1554,"En clase: 1+1=2. Ejercicios para casa: 1+2+1=4. Examen: Juan compró 4 uvas, se comió una y le dio otra a Pedro, calcula la masa del Sol. adposition noun punctuation punctuation noun adposition noun punctuation punctuation noun punctuation noun verb number noun punctuation pronoun verb determiner conjunction pronoun verb pronoun adposition noun punctuation verb determiner noun adposition determiner noun punctuation",3,1
1555,Hacer movimientos ninjas cuando se te va a caer el celular :D verb noun noun conjunction pronoun pronoun verb adposition verb determiner adjective punctuation noun,0,0
1556,"Quiero decirle a mi media naranja que no se preocupe, nadie me ha exprimido aún. verb verb pronoun adposition determiner adjective noun pronoun adverb pronoun verb punctuation pronoun pronoun verb verb adverb punctuation",2,1
